"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"1_2_5",91.6145,54.2727,-3.88405326922234,-5.82687001052327,-0.715565290785575,1,2,5
"1_2_5",90.146378,54.503586,-4.38555779208736,-5.51431514039723,-0.844263174940775,1,2,5
"1_2_5",90.1652,54.4939,-4.51182174821821,-5.48564180408577,-0.92626245260545,1,2,5
"1_2_5",90.112439,54.51646,-4.38555779208736,-5.51431514039723,-0.844263174940775,1,2,5
"1_2_5",90.173497,54.483938,-4.37905062915024,-5.53304211875052,-0.849840107929943,1,2,5
"1_4_5",56.780115,59.43904,-5.23434779102385,-3.26466784710369,-0.284127160052684,1,4,5
"1_4_5",56.957456,57.432612,-4.40905658444227,-3.95788636389966,-0.239069250915451,1,4,5
"1_4_5",56.95216,57.43759,-4.40905658444227,-3.95788636389966,-0.239069250915451,1,4,5
"1_4_5",56.951722,57.43746,-4.40905658444227,-3.95788636389966,-0.239069250915451,1,4,5
"1_4_5",56.951467,57.437322,-4.40905658444227,-3.95788636389966,-0.239069250915451,1,4,5
"1_3_3",77.040684,42.695632,-5.01990295273614,-4.74700626196505,-2.04790921855367,1,3,3
"1_2_4",103.641908,52.773374,-4.91725823059429,-5.62801367366084,-1.16816502327751,1,2,4
"1_2_4",103.642136,52.773353,-4.91725823059429,-5.62801367366084,-1.16816502327751,1,2,4
"1_4_6",47.299677,56.112987,-3.62219749810742,-3.81287641026007,0.544053754825294,1,4,6
"1_4_6",49.616537,58.565319,-4.56116961539626,-2.66154698031095,0.517536217270266,1,4,6
"1_4_6",35.90387,56.836194,-3.95782993833105,-2.69932850634756,-0.0237510422617481,1,4,6
"1_4_6",35.872868,56.816938,-3.96322656175458,-2.67916341912542,-0.0241530114648425,1,4,6
"1_4_6",49.667944,58.603001,-4.46448770447383,-2.75368702258961,0.519664304147965,1,4,6
"1_3_4",104.273912,52.256544,-4.89327358375191,-5.25124189435512,-1.03632217927187,1,3,4
"1_3_4",104.238753,52.297608,-4.88652975948869,-5.24699770196177,-1.04082147617722,1,3,4
"1_3_4",104.268569,52.31994,-4.89327358375191,-5.25124189435512,-1.03632217927187,1,3,4
"1_3_4",104.225371,52.321291,-4.88652975948869,-5.24699770196177,-1.04082147617722,1,3,4
"1_3_4",104.256715,52.325689,-4.89327358375191,-5.25124189435512,-1.03632217927187,1,3,4
"4_1_4",67.848115,47.827208,0.989214476972979,-7.99980499444757,-1.23495571938966,4,1,4
"4_1_4",67.72808,47.809517,0.976822522532616,-7.94766215469157,-1.21437816587339,4,1,4
"4_1_4",67.712097,47.810097,0.976822522532616,-7.94766215469157,-1.21437816587339,4,1,4
"4_1_4",67.727575,47.809544,0.976822522532616,-7.94766215469157,-1.21437816587339,4,1,4
"4_1_5",81.684792,45.854963,1.80221517139767,-8.20668439640455,-0.745195499523321,4,1,5
"3_3_5",41.529826,50.086428,-0.576836352542025,-4.24605455746772,-0.553451889411559,3,3,5
"3_3_5",78.000431,43.960563,-1.25684004512815,-5.28747893367611,-0.415189619114504,3,3,5
"3_3_5",41.222602,49.731679,-0.408614339209577,-4.12465427628544,-0.420106327664232,3,3,5
"6_2_4",66.774985,40.527122,4.46240064513314,-5.72839212030176,-0.979240922928976,6,2,4
"8_2_6",68.351345,40.570434,8.51489659334624,-6.17444129750733,-0.122446443020874,8,2,6
"3_2_5",76.55776,42.26484,-1.32515893986966,-6.38426215704364,-0.730381056058497,3,2,5
